Date,Time,Card,Global_ID,PID,Util,Session_Util,Daily_Avg_Util,Daily_Avg_Session_Util,Weekly_Avg_Util,Weekly_Avg_Session_Util,Monthly_Avg_Util,Monthly_Avg_Session_Util
2026-08-27,08:06,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:06,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:06,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:06,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:06,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:08,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:11,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:13,172.20.2.3,0,1838486,0.0,1.73,0.0,1.73,0.0,1.73,0.0,1.73
2026-08-27,08:13,172.20.2.3,1,1838486,0.0,1.71,0.0,1.71,0.0,1.71,0.0,1.71
2026-08-27,08:13,172.20.2.3,2,1838486,0.0,1.71,0.0,1.71,0.0,1.71,0.0,1.71
2026-08-27,08:13,172.20.2.3,3,1838486,0.0,1.71,0.0,1.71,0.0,1.71,0.0,1.71
2026-08-27,08:13,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:13,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:13,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:13,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:16,172.20.2.3,0,1838486,0.0,8.24,0.0,8.24,0.0,8.24,0.0,8.24
2026-08-27,08:16,172.20.2.3,1,1838486,0.0,8.23,0.0,8.23,0.0,8.23,0.0,8.23
2026-08-27,08:16,172.20.2.3,2,1838486,0.0,8.19,0.0,8.19,0.0,8.19,0.0,8.19
2026-08-27,08:16,172.20.2.3,3,1838486,0.0,8.19,0.0,8.19,0.0,8.19,0.0,8.19
2026-08-27,08:16,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:16,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:16,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:16,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:18,172.20.2.3,0,1838486,0.0,1.51,0.0,1.51,0.0,1.51,0.0,1.51
2026-08-27,08:18,172.20.2.3,1,1838486,0.0,1.51,0.0,1.51,0.0,1.51,0.0,1.51
2026-08-27,08:18,172.20.2.3,2,1838486,0.0,1.51,0.0,1.51,0.0,1.51,0.0,1.51
2026-08-27,08:18,172.20.2.3,3,1838486,0.0,1.51,0.0,1.51,0.0,1.51,0.0,1.51
2026-08-27,08:18,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:18,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:18,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:18,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:21,172.20.2.3,0,1838486,0.0,2.14,0.0,2.14,0.0,2.14,0.0,2.14
2026-08-27,08:21,172.20.2.3,1,1838486,0.0,2.14,0.0,2.14,0.0,2.14,0.0,2.14
2026-08-27,08:21,172.20.2.3,2,1838486,0.0,2.14,0.0,2.14,0.0,2.14,0.0,2.14
2026-08-27,08:21,172.20.2.3,3,1838486,0.0,2.15,0.0,2.15,0.0,2.15,0.0,2.15
2026-08-27,08:21,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:21,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:21,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:21,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:23,172.20.2.3,0,1838486,0.0,4.28,0.0,4.28,0.0,4.28,0.0,4.28
2026-08-27,08:23,172.20.2.3,1,1838486,0.0,4.28,0.0,4.28,0.0,4.28,0.0,4.28
2026-08-27,08:23,172.20.2.3,2,1838486,0.0,4.28,0.0,4.28,0.0,4.28,0.0,4.28
2026-08-27,08:23,172.20.2.3,3,1838486,0.0,4.28,0.0,4.28,0.0,4.28,0.0,4.28
2026-08-27,08:23,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:23,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:23,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:23,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.3,0,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.3,1,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.3,2,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.3,3,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:26,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:28,172.20.2.3,0,1838486,2.88,1.87,2.88,1.87,2.88,1.87,2.88,1.87
2026-08-27,08:28,172.20.2.3,1,1838486,2.9,1.87,2.9,1.87,2.9,1.87,2.9,1.87
2026-08-27,08:28,172.20.2.3,2,1838486,2.88,1.86,2.88,1.86,2.88,1.86,2.88,1.86
2026-08-27,08:28,172.20.2.3,3,1838486,2.88,1.86,2.88,1.86,2.88,1.86,2.88,1.86
2026-08-27,08:28,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:28,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:28,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:28,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:31,172.20.2.3,0,1838486,0.0,4.26,0.0,4.26,0.0,4.26,0.0,4.26
2026-08-27,08:31,172.20.2.3,1,1838486,0.0,4.25,0.0,4.25,0.0,4.25,0.0,4.25
2026-08-27,08:31,172.20.2.3,2,1838486,0.0,4.22,0.0,4.22,0.0,4.22,0.0,4.22
2026-08-27,08:31,172.20.2.3,3,1838486,0.0,4.22,0.0,4.22,0.0,4.22,0.0,4.22
2026-08-27,08:31,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:31,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:31,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:31,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:33,172.20.2.3,0,1838486,6.23,6.63,6.23,6.63,6.23,6.63,6.23,6.63
2026-08-27,08:33,172.20.2.3,1,1838486,6.29,6.64,6.29,6.64,6.29,6.64,6.29,6.64
2026-08-27,08:33,172.20.2.3,2,1838486,6.22,6.63,6.22,6.63,6.22,6.63,6.22,6.63
2026-08-27,08:33,172.20.2.3,3,1838486,6.27,6.62,6.27,6.62,6.27,6.62,6.27,6.62
2026-08-27,08:33,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:33,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:33,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:33,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:36,172.20.2.3,0,1838486,0.0,1.89,0.0,1.89,0.0,1.89,0.0,1.89
2026-08-27,08:36,172.20.2.3,1,1838486,0.0,1.89,0.0,1.89,0.0,1.89,0.0,1.89
2026-08-27,08:36,172.20.2.3,2,1838486,0.0,1.89,0.0,1.89,0.0,1.89,0.0,1.89
2026-08-27,08:36,172.20.2.3,3,1838486,0.0,1.89,0.0,1.89,0.0,1.89,0.0,1.89
2026-08-27,08:36,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:36,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:36,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:36,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:38,172.20.2.3,0,1838486,0.0,3.38,0.0,3.38,0.0,3.38,0.0,3.38
2026-08-27,08:38,172.20.2.3,1,1838486,0.0,3.38,0.0,3.38,0.0,3.38,0.0,3.38
2026-08-27,08:38,172.20.2.3,2,1838486,0.0,3.39,0.0,3.39,0.0,3.39,0.0,3.39
2026-08-27,08:38,172.20.2.3,3,1838486,0.0,3.38,0.0,3.38,0.0,3.38,0.0,3.38
2026-08-27,08:38,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:38,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:38,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:38,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.3,0,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.3,1,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.3,2,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.3,3,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:41,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:43,172.20.2.3,0,1838486,2.88,1.79,2.88,1.79,2.88,1.79,2.88,1.79
2026-08-27,08:43,172.20.2.3,1,1838486,2.88,1.79,2.88,1.79,2.88,1.79,2.88,1.79
2026-08-27,08:43,172.20.2.3,2,1838486,2.86,1.79,2.86,1.79,2.86,1.79,2.86,1.79
2026-08-27,08:43,172.20.2.3,3,1838486,2.86,1.79,2.86,1.79,2.86,1.79,2.86,1.79
2026-08-27,08:43,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:43,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:43,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:43,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:46,172.20.2.3,0,1838486,0.0,3.79,0.0,3.79,0.0,3.79,0.0,3.79
2026-08-27,08:46,172.20.2.3,1,1838486,0.0,3.79,0.0,3.79,0.0,3.79,0.0,3.79
2026-08-27,08:46,172.20.2.3,2,1838486,0.0,3.77,0.0,3.77,0.0,3.77,0.0,3.77
2026-08-27,08:46,172.20.2.3,3,1838486,0.0,3.77,0.0,3.77,0.0,3.77,0.0,3.77
2026-08-27,08:46,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:46,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:46,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:46,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:48,172.20.2.3,0,1838486,0.94,7.52,0.94,7.52,0.94,7.52,0.94,7.52
2026-08-27,08:48,172.20.2.3,1,1838486,0.94,7.51,0.94,7.51,0.94,7.51,0.94,7.51
2026-08-27,08:48,172.20.2.3,2,1838486,0.95,7.5,0.95,7.5,0.95,7.5,0.95,7.5
2026-08-27,08:48,172.20.2.3,3,1838486,0.95,7.51,0.95,7.51,0.95,7.51,0.95,7.51
2026-08-27,08:48,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:48,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:48,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:48,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:51,172.20.2.3,0,1838486,0.0,1.89,0.0,1.89,0.0,1.89,0.0,1.89
2026-08-27,08:51,172.20.2.3,1,1838486,0.0,1.88,0.0,1.88,0.0,1.88,0.0,1.88
2026-08-27,08:51,172.20.2.3,2,1838486,2.9,1.92,2.9,1.92,2.9,1.92,2.9,1.92
2026-08-27,08:51,172.20.2.3,3,1838486,2.9,1.92,2.9,1.92,2.9,1.92,2.9,1.92
2026-08-27,08:51,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:51,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:51,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:51,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:53,172.20.2.3,0,1838486,0.0,3.01,0.0,3.01,0.0,3.01,0.0,3.01
2026-08-27,08:53,172.20.2.3,1,1838486,0.0,2.98,0.0,2.98,0.0,2.98,0.0,2.98
2026-08-27,08:53,172.20.2.3,2,1838486,0.0,2.98,0.0,2.98,0.0,2.98,0.0,2.98
2026-08-27,08:53,172.20.2.3,3,1838486,0.0,2.99,0.0,2.99,0.0,2.99,0.0,2.99
2026-08-27,08:53,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:53,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:53,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:53,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:56,172.20.2.3,0,1838486,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32
2026-08-27,08:56,172.20.2.3,1,1838486,7.33,7.33,7.33,7.33,7.33,7.33,7.33,7.33
2026-08-27,08:56,172.20.2.3,2,1838486,7.31,7.31,7.31,7.31,7.31,7.31,7.31,7.31
2026-08-27,08:56,172.20.2.3,3,1838486,7.32,7.32,7.32,7.32,7.32,7.32,7.32,7.32
2026-08-27,08:56,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:56,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:56,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:56,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:58,172.20.2.3,0,1838486,2.91,1.8,2.91,1.8,2.91,1.8,2.91,1.8
2026-08-27,08:58,172.20.2.3,1,1838486,2.91,1.8,2.91,1.8,2.91,1.8,2.91,1.8
2026-08-27,08:58,172.20.2.3,2,1838486,0.0,1.79,0.0,1.79,0.0,1.79,0.0,1.79
2026-08-27,08:58,172.20.2.3,3,1838486,0.0,1.79,0.0,1.79,0.0,1.79,0.0,1.79
2026-08-27,08:58,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:58,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:58,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,08:58,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:01,172.20.2.3,0,1838486,2.88,3.36,2.88,3.36,2.88,3.36,2.88,3.36
2026-08-27,09:01,172.20.2.3,1,1838486,2.91,3.36,2.91,3.36,2.91,3.36,2.91,3.36
2026-08-27,09:01,172.20.2.3,2,1838486,2.88,3.36,2.88,3.36,2.88,3.36,2.88,3.36
2026-08-27,09:01,172.20.2.3,3,1838486,2.9,3.36,2.9,3.36,2.9,3.36,2.9,3.36
2026-08-27,09:01,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:01,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:01,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:01,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.3,0,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.3,1,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.3,2,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.3,3,1838486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:03,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:06,172.20.2.3,0,1838486,0.0,1.81,0.0,1.81,0.0,1.81,0.0,1.81
2026-08-27,09:06,172.20.2.3,1,1838486,0.0,1.81,0.0,1.81,0.0,1.81,0.0,1.81
2026-08-27,09:06,172.20.2.3,2,1838486,0.0,1.81,0.0,1.81,0.0,1.81,0.0,1.81
2026-08-27,09:06,172.20.2.3,3,1838486,0.0,1.81,0.0,1.81,0.0,1.81,0.0,1.81
2026-08-27,09:06,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:06,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:06,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:06,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:08,172.20.2.3,0,1838486,0.63,1.98,0.63,1.98,0.63,1.98,0.63,1.98
2026-08-27,09:08,172.20.2.3,1,1838486,0.64,1.99,0.64,1.99,0.64,1.99,0.64,1.99
2026-08-27,09:08,172.20.2.3,2,1838486,0.63,1.98,0.63,1.98,0.63,1.98,0.63,1.98
2026-08-27,09:08,172.20.2.3,3,1838486,0.63,1.98,0.63,1.98,0.63,1.98,0.63,1.98
2026-08-27,09:08,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:08,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:08,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:08,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:11,172.20.2.3,0,1841046,0.0,1.34,0.0,1.34,0.0,1.34,0.0,1.34
2026-08-27,09:11,172.20.2.3,1,1841046,0.0,1.33,0.0,1.33,0.0,1.33,0.0,1.33
2026-08-27,09:11,172.20.2.3,2,1841046,0.0,1.33,0.0,1.33,0.0,1.33,0.0,1.33
2026-08-27,09:11,172.20.2.3,3,1841046,0.0,1.34,0.0,1.34,0.0,1.34,0.0,1.34
2026-08-27,09:11,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:11,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:11,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:11,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.3,0,1841046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.3,1,1841046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.3,2,1841046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.3,3,1841046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:13,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:16,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:18,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.4,6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:21,172.20.2.4,7,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:23,172.20.2.3,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:23,172.20.2.3,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:23,172.20.2.3,2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:23,172.20.2.3,3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:23,172.20.2.4,4,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026-08-27,09:23,172.20.2.4,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
